[rosmaster.main][INFO] 2021-05-18 15:23:34,958: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-05-18 15:23:34,959: Starting ROS Master Node
[rosmaster.master][INFO] 2021-05-18 15:23:36,111: +SUB [/vesc/high_level/ackermann_cmd_mux/input/default] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43971/
[rosmaster.master][INFO] 2021-05-18 15:23:36,113: +PARAM [/vesc/high_level/ackermann_cmd_mux/yaml_cfg_file] by /vesc/high_level/ackermann_cmd_mux_nodelet_manager
[rosmaster.master][INFO] 2021-05-18 15:23:36,114: +PUB [/vesc/high_level/ackermann_cmd_mux/active] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43971/
[rosmaster.master][INFO] 2021-05-18 15:23:36,116: +SUB [/vesc/low_level/ackermann_cmd_mux_nodelet_manager/bond] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:39273/
[rosmaster.master][INFO] 2021-05-18 15:23:36,117: +PUB [/vesc/high_level/ackermann_cmd_mux_nodelet_manager/bond] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43971/
[rosmaster.master][INFO] 2021-05-18 15:23:36,149: +SUB [/vesc/high_level/ackermann_cmd_mux_nodelet_manager/bond] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43971/
[rosmaster.master][INFO] 2021-05-18 15:23:36,181: +PUB [/cmd_vel] /move_base http://ubuntu:45821/
[rosmaster.master][INFO] 2021-05-18 15:23:36,182: +PUB [/move_base/current_goal] /move_base http://ubuntu:45821/
[rosmaster.master][INFO] 2021-05-18 15:23:36,185: +PUB [/move_base/goal] /move_base http://ubuntu:45821/
[rosmaster.master][INFO] 2021-05-18 15:23:36,193: +PUB [/rosout] /servo_commands http://ubuntu:41833/
[rosmaster.master][INFO] 2021-05-18 15:23:36,202: +PUB [/vesc/low_level/ackermann_cmd_mux_nodelet_manager/bond] /vesc/low_level/ackermann_cmd_mux http://ubuntu:41885/
[rosmaster.master][INFO] 2021-05-18 15:23:36,204: +SUB [/vesc/low_level/ackermann_cmd_mux_nodelet_manager/bond] /vesc/low_level/ackermann_cmd_mux http://ubuntu:41885/
[rosmaster.master][INFO] 2021-05-18 15:23:36,207: publisherUpdate[/rosout] -> http://ubuntu:38225/ ['http://ubuntu:43461/', 'http://ubuntu:44361/', 'http://ubuntu:37531/', 'http://ubuntu:42163/', 'http://ubuntu:45831/', 'http://ubuntu:42147/', 'http://ubuntu:41885/', 'http://ubuntu:39655/', 'http://ubuntu:43971/', 'http://ubuntu:39273/', 'http://ubuntu:37491/', 'http://ubuntu:45821/', 'http://ubuntu:41833/']
[rosmaster.master][INFO] 2021-05-18 15:23:36,208: +PUB [/vesc/high_level/ackermann_cmd_mux_nodelet_manager/bond] /vesc/high_level/ackermann_cmd_mux http://ubuntu:42147/
[rosmaster.master][INFO] 2021-05-18 15:23:36,208: publisherUpdate[/vesc/low_level/ackermann_cmd_mux_nodelet_manager/bond] -> http://ubuntu:39273/ ['http://ubuntu:39273/', 'http://ubuntu:41885/']
[rosmaster.master][INFO] 2021-05-18 15:23:36,209: publisherUpdate[/vesc/low_level/ackermann_cmd_mux_nodelet_manager/bond] -> http://ubuntu:39273/ ['http://ubuntu:39273/', 'http://ubuntu:41885/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:36,209: publisherUpdate[/vesc/high_level/ackermann_cmd_mux_nodelet_manager/bond] -> http://ubuntu:43971/ ['http://ubuntu:43971/', 'http://ubuntu:42147/']
[rosmaster.master][INFO] 2021-05-18 15:23:36,210: publisherUpdate[/rosout] -> http://ubuntu:38225/ ['http://ubuntu:43461/', 'http://ubuntu:44361/', 'http://ubuntu:37531/', 'http://ubuntu:42163/', 'http://ubuntu:45831/', 'http://ubuntu:42147/', 'http://ubuntu:41885/', 'http://ubuntu:39655/', 'http://ubuntu:43971/', 'http://ubuntu:39273/', 'http://ubuntu:37491/', 'http://ubuntu:45821/', 'http://ubuntu:41833/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:36,212: +SUB [/move_base_simple/goal] /move_base http://ubuntu:45821/
[rosmaster.master][INFO] 2021-05-18 15:23:36,214: publisherUpdate[/vesc/high_level/ackermann_cmd_mux_nodelet_manager/bond] -> http://ubuntu:43971/ ['http://ubuntu:43971/', 'http://ubuntu:42147/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:36,218: +SUB [/clock] /servo_commands http://ubuntu:41833/
[rosmaster.master][INFO] 2021-05-18 15:23:36,223: +SUB [/vesc/high_level/ackermann_cmd_mux_nodelet_manager/bond] /vesc/high_level/ackermann_cmd_mux http://ubuntu:42147/
[rosmaster.master][INFO] 2021-05-18 15:23:36,244: +SERVICE [/servo_commands/get_loggers] /servo_commands http://ubuntu:41833/
[rosmaster.master][INFO] 2021-05-18 15:23:36,248: +SERVICE [/servo_commands/set_logger_level] /servo_commands http://ubuntu:41833/
[rosmaster.master][INFO] 2021-05-18 15:23:36,254: +SUB [/vesc/low_level/ackermann_cmd_mux/output] /servo_commands http://ubuntu:41833/
[rosmaster.master][INFO] 2021-05-18 15:23:36,278: +PUB [/rosout] /racecar/controller_manager http://ubuntu:39055/
[rosmaster.master][INFO] 2021-05-18 15:23:36,290: +SUB [/clock] /racecar/controller_manager http://ubuntu:39055/
[rosmaster.master][INFO] 2021-05-18 15:23:36,296: +SERVICE [/racecar/controller_manager/get_loggers] /racecar/controller_manager http://ubuntu:39055/
[rosmaster.master][INFO] 2021-05-18 15:23:36,300: +SERVICE [/racecar/controller_manager/set_logger_level] /racecar/controller_manager http://ubuntu:39055/
[rosmaster.master][INFO] 2021-05-18 15:23:36,311: publisherUpdate[/rosout] -> http://ubuntu:38225/ ['http://ubuntu:43461/', 'http://ubuntu:44361/', 'http://ubuntu:37531/', 'http://ubuntu:42163/', 'http://ubuntu:45831/', 'http://ubuntu:42147/', 'http://ubuntu:41885/', 'http://ubuntu:39655/', 'http://ubuntu:43971/', 'http://ubuntu:39273/', 'http://ubuntu:37491/', 'http://ubuntu:45821/', 'http://ubuntu:41833/', 'http://ubuntu:39055/']
[rosmaster.master][INFO] 2021-05-18 15:23:36,312: publisherUpdate[/rosout] -> http://ubuntu:38225/ ['http://ubuntu:43461/', 'http://ubuntu:44361/', 'http://ubuntu:37531/', 'http://ubuntu:42163/', 'http://ubuntu:45831/', 'http://ubuntu:42147/', 'http://ubuntu:41885/', 'http://ubuntu:39655/', 'http://ubuntu:43971/', 'http://ubuntu:39273/', 'http://ubuntu:37491/', 'http://ubuntu:45821/', 'http://ubuntu:41833/', 'http://ubuntu:39055/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:36,312: +CACHEDPARAM [/rosout_disable_topics_generation] by /racecar/controller_manager
[rosmaster.master][INFO] 2021-05-18 15:23:36,519: +PUB [/rosout] /gazebo_gui http://ubuntu:44035/
[rosmaster.master][INFO] 2021-05-18 15:23:36,520: +SERVICE [/gazebo_gui/get_loggers] /gazebo_gui http://ubuntu:44035/
[rosmaster.master][INFO] 2021-05-18 15:23:36,521: +SERVICE [/gazebo_gui/set_logger_level] /gazebo_gui http://ubuntu:44035/
[rosmaster.master][INFO] 2021-05-18 15:23:36,525: +SUB [/clock] /gazebo_gui http://ubuntu:44035/
[rosmaster.master][INFO] 2021-05-18 15:23:36,527: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-18 15:23:36,529: +PUB [/rosout] /keyboard_teleop http://ubuntu:36419/
[rosmaster.master][INFO] 2021-05-18 15:23:36,532: +SUB [/clock] /keyboard_teleop http://ubuntu:36419/
[rosmaster.master][INFO] 2021-05-18 15:23:36,533: publisherUpdate[/rosout] -> http://ubuntu:38225/ ['http://ubuntu:43461/', 'http://ubuntu:44361/', 'http://ubuntu:37531/', 'http://ubuntu:42163/', 'http://ubuntu:45831/', 'http://ubuntu:42147/', 'http://ubuntu:41885/', 'http://ubuntu:39655/', 'http://ubuntu:43971/', 'http://ubuntu:39273/', 'http://ubuntu:37491/', 'http://ubuntu:45821/', 'http://ubuntu:41833/', 'http://ubuntu:39055/', 'http://ubuntu:44035/']
[rosmaster.master][INFO] 2021-05-18 15:23:36,536: +SERVICE [/keyboard_teleop/get_loggers] /keyboard_teleop http://ubuntu:36419/
[rosmaster.master][INFO] 2021-05-18 15:23:36,537: +SERVICE [/keyboard_teleop/set_logger_level] /keyboard_teleop http://ubuntu:36419/
[rosmaster.master][INFO] 2021-05-18 15:23:36,539: publisherUpdate[/rosout] -> http://ubuntu:38225/ ['http://ubuntu:43461/', 'http://ubuntu:44361/', 'http://ubuntu:37531/', 'http://ubuntu:42163/', 'http://ubuntu:45831/', 'http://ubuntu:42147/', 'http://ubuntu:41885/', 'http://ubuntu:39655/', 'http://ubuntu:43971/', 'http://ubuntu:39273/', 'http://ubuntu:37491/', 'http://ubuntu:45821/', 'http://ubuntu:41833/', 'http://ubuntu:39055/', 'http://ubuntu:44035/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:36,539: publisherUpdate[/rosout] -> http://ubuntu:38225/ ['http://ubuntu:43461/', 'http://ubuntu:44361/', 'http://ubuntu:37531/', 'http://ubuntu:42163/', 'http://ubuntu:45831/', 'http://ubuntu:42147/', 'http://ubuntu:41885/', 'http://ubuntu:39655/', 'http://ubuntu:43971/', 'http://ubuntu:39273/', 'http://ubuntu:37491/', 'http://ubuntu:45821/', 'http://ubuntu:41833/', 'http://ubuntu:39055/', 'http://ubuntu:44035/', 'http://ubuntu:36419/']
[rosmaster.master][INFO] 2021-05-18 15:23:36,542: publisherUpdate[/rosout] -> http://ubuntu:38225/ ['http://ubuntu:43461/', 'http://ubuntu:44361/', 'http://ubuntu:37531/', 'http://ubuntu:42163/', 'http://ubuntu:45831/', 'http://ubuntu:42147/', 'http://ubuntu:41885/', 'http://ubuntu:39655/', 'http://ubuntu:43971/', 'http://ubuntu:39273/', 'http://ubuntu:37491/', 'http://ubuntu:45821/', 'http://ubuntu:41833/', 'http://ubuntu:39055/', 'http://ubuntu:44035/', 'http://ubuntu:36419/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:36,544: +PUB [/vesc/low_level/ackermann_cmd_mux/input/teleop] /keyboard_teleop http://ubuntu:36419/
[rosmaster.master][INFO] 2021-05-18 15:23:36,589: +PUB [/rosout] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:36,590: +SERVICE [/gazebo/get_loggers] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:36,591: +SERVICE [/gazebo/set_logger_level] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:36,594: +SUB [/clock] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:36,598: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo
[rosmaster.master][INFO] 2021-05-18 15:23:36,613: publisherUpdate[/vesc/low_level/ackermann_cmd_mux/input/teleop] -> http://ubuntu:39273/ ['http://ubuntu:36419/']
[rosmaster.master][INFO] 2021-05-18 15:23:36,614: publisherUpdate[/vesc/low_level/ackermann_cmd_mux/input/teleop] -> http://ubuntu:39273/ ['http://ubuntu:36419/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:36,614: publisherUpdate[/rosout] -> http://ubuntu:38225/ ['http://ubuntu:43461/', 'http://ubuntu:44361/', 'http://ubuntu:37531/', 'http://ubuntu:42163/', 'http://ubuntu:45831/', 'http://ubuntu:42147/', 'http://ubuntu:41885/', 'http://ubuntu:39655/', 'http://ubuntu:43971/', 'http://ubuntu:39273/', 'http://ubuntu:37491/', 'http://ubuntu:45821/', 'http://ubuntu:41833/', 'http://ubuntu:39055/', 'http://ubuntu:44035/', 'http://ubuntu:36419/', 'http://ubuntu:41721/']
[rosmaster.master][INFO] 2021-05-18 15:23:36,615: publisherUpdate[/rosout] -> http://ubuntu:38225/ ['http://ubuntu:43461/', 'http://ubuntu:44361/', 'http://ubuntu:37531/', 'http://ubuntu:42163/', 'http://ubuntu:45831/', 'http://ubuntu:42147/', 'http://ubuntu:41885/', 'http://ubuntu:39655/', 'http://ubuntu:43971/', 'http://ubuntu:39273/', 'http://ubuntu:37491/', 'http://ubuntu:45821/', 'http://ubuntu:41833/', 'http://ubuntu:39055/', 'http://ubuntu:44035/', 'http://ubuntu:36419/', 'http://ubuntu:41721/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:36,658: +SERVICE [/vesc/zero_ackermann_cmd/get_loggers] /vesc/zero_ackermann_cmd http://ubuntu:38101/
[rosmaster.master][INFO] 2021-05-18 15:23:36,659: +SERVICE [/vesc/zero_ackermann_cmd/set_logger_level] /vesc/zero_ackermann_cmd http://ubuntu:38101/
[rosmaster.master][INFO] 2021-05-18 15:23:36,660: +PUB [/vesc/high_level/ackermann_cmd_mux/input/default] /vesc/zero_ackermann_cmd http://ubuntu:38101/
[rosmaster.master][INFO] 2021-05-18 15:23:36,716: publisherUpdate[/vesc/high_level/ackermann_cmd_mux/input/default] -> http://ubuntu:43971/ ['http://ubuntu:38101/']
[rosmaster.master][INFO] 2021-05-18 15:23:36,719: publisherUpdate[/vesc/high_level/ackermann_cmd_mux/input/default] -> http://ubuntu:43971/ ['http://ubuntu:38101/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:36,860: +PUB [/vesc/odom] /gazebo_odometry_node http://ubuntu:46799/
[rosmaster.master][INFO] 2021-05-18 15:23:36,919: publisherUpdate[/vesc/odom] -> http://ubuntu:39655/ ['http://ubuntu:46799/']
[rosmaster.master][INFO] 2021-05-18 15:23:36,929: publisherUpdate[/vesc/odom] -> http://ubuntu:39655/ ['http://ubuntu:46799/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:36,960: +PUB [/rosout] /gazebo_odometry_node http://ubuntu:46799/
[rosmaster.master][INFO] 2021-05-18 15:23:36,970: +PUB [/rosout] /racecar_spawn http://ubuntu:46147/
[rosmaster.master][INFO] 2021-05-18 15:23:36,980: +SUB [/clock] /gazebo_odometry_node http://ubuntu:46799/
[rosmaster.master][INFO] 2021-05-18 15:23:36,986: +SUB [/clock] /racecar_spawn http://ubuntu:46147/
[rosmaster.master][INFO] 2021-05-18 15:23:36,989: +SERVICE [/gazebo_odometry_node/get_loggers] /gazebo_odometry_node http://ubuntu:46799/
[rosmaster.master][INFO] 2021-05-18 15:23:36,993: +SERVICE [/gazebo_odometry_node/set_logger_level] /gazebo_odometry_node http://ubuntu:46799/
[rosmaster.master][INFO] 2021-05-18 15:23:37,000: +SERVICE [/racecar_spawn/get_loggers] /racecar_spawn http://ubuntu:46147/
[rosmaster.master][INFO] 2021-05-18 15:23:37,010: +PUB [/vesc/low_level/ackermann_cmd_mux/input/navigation] /vesc/mux_chainer http://ubuntu:44361/
[rosmaster.master][INFO] 2021-05-18 15:23:37,016: +CACHEDPARAM [/rosout_disable_topics_generation] by /vesc/mux_chainer
[rosmaster.master][INFO] 2021-05-18 15:23:37,019: +PUB [/tf] /gazebo_odometry_node http://ubuntu:46799/
[rosmaster.master][INFO] 2021-05-18 15:23:37,019: +SERVICE [/racecar_spawn/set_logger_level] /racecar_spawn http://ubuntu:46147/
[rosmaster.master][INFO] 2021-05-18 15:23:37,021: publisherUpdate[/rosout] -> http://ubuntu:38225/ ['http://ubuntu:43461/', 'http://ubuntu:44361/', 'http://ubuntu:37531/', 'http://ubuntu:42163/', 'http://ubuntu:45831/', 'http://ubuntu:42147/', 'http://ubuntu:41885/', 'http://ubuntu:39655/', 'http://ubuntu:43971/', 'http://ubuntu:39273/', 'http://ubuntu:37491/', 'http://ubuntu:45821/', 'http://ubuntu:41833/', 'http://ubuntu:39055/', 'http://ubuntu:44035/', 'http://ubuntu:36419/', 'http://ubuntu:41721/', 'http://ubuntu:46799/']
[rosmaster.master][INFO] 2021-05-18 15:23:37,022: publisherUpdate[/rosout] -> http://ubuntu:38225/ ['http://ubuntu:43461/', 'http://ubuntu:44361/', 'http://ubuntu:37531/', 'http://ubuntu:42163/', 'http://ubuntu:45831/', 'http://ubuntu:42147/', 'http://ubuntu:41885/', 'http://ubuntu:39655/', 'http://ubuntu:43971/', 'http://ubuntu:39273/', 'http://ubuntu:37491/', 'http://ubuntu:45821/', 'http://ubuntu:41833/', 'http://ubuntu:39055/', 'http://ubuntu:44035/', 'http://ubuntu:36419/', 'http://ubuntu:41721/', 'http://ubuntu:46799/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:37,023: publisherUpdate[/rosout] -> http://ubuntu:38225/ ['http://ubuntu:43461/', 'http://ubuntu:44361/', 'http://ubuntu:37531/', 'http://ubuntu:42163/', 'http://ubuntu:45831/', 'http://ubuntu:42147/', 'http://ubuntu:41885/', 'http://ubuntu:39655/', 'http://ubuntu:43971/', 'http://ubuntu:39273/', 'http://ubuntu:37491/', 'http://ubuntu:45821/', 'http://ubuntu:41833/', 'http://ubuntu:39055/', 'http://ubuntu:44035/', 'http://ubuntu:36419/', 'http://ubuntu:41721/', 'http://ubuntu:46799/', 'http://ubuntu:46147/']
[rosmaster.master][INFO] 2021-05-18 15:23:37,025: +CACHEDPARAM [/rosout_disable_topics_generation] by /racecar_spawn
[rosmaster.master][INFO] 2021-05-18 15:23:37,026: +SUB [/gazebo/link_states] /gazebo_odometry_node http://ubuntu:46799/
[rosmaster.master][INFO] 2021-05-18 15:23:37,027: publisherUpdate[/rosout] -> http://ubuntu:38225/ ['http://ubuntu:43461/', 'http://ubuntu:44361/', 'http://ubuntu:37531/', 'http://ubuntu:42163/', 'http://ubuntu:45831/', 'http://ubuntu:42147/', 'http://ubuntu:41885/', 'http://ubuntu:39655/', 'http://ubuntu:43971/', 'http://ubuntu:39273/', 'http://ubuntu:37491/', 'http://ubuntu:45821/', 'http://ubuntu:41833/', 'http://ubuntu:39055/', 'http://ubuntu:44035/', 'http://ubuntu:36419/', 'http://ubuntu:41721/', 'http://ubuntu:46799/', 'http://ubuntu:46147/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:37,027: publisherUpdate[/vesc/low_level/ackermann_cmd_mux/input/navigation] -> http://ubuntu:39273/ ['http://ubuntu:44361/']
[rosmaster.master][INFO] 2021-05-18 15:23:37,028: publisherUpdate[/vesc/low_level/ackermann_cmd_mux/input/navigation] -> http://ubuntu:39273/ ['http://ubuntu:44361/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:37,028: publisherUpdate[/tf] -> http://ubuntu:45821/ ['http://ubuntu:43461/', 'http://ubuntu:46799/']
[rosmaster.master][INFO] 2021-05-18 15:23:37,029: publisherUpdate[/tf] -> http://ubuntu:45821/ ['http://ubuntu:43461/', 'http://ubuntu:46799/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:37,041: +CACHEDPARAM [/rosout_disable_topics_generation] by /racecar_spawn
[rosmaster.master][INFO] 2021-05-18 15:23:37,332: +PUB [/racecar/left_rear_wheel_velocity_controller/command] /servo_commands http://ubuntu:41833/
[rosmaster.master][INFO] 2021-05-18 15:23:37,333: +PUB [/racecar/right_rear_wheel_velocity_controller/command] /servo_commands http://ubuntu:41833/
[rosmaster.master][INFO] 2021-05-18 15:23:37,334: +PUB [/racecar/left_front_wheel_velocity_controller/command] /servo_commands http://ubuntu:41833/
[rosmaster.master][INFO] 2021-05-18 15:23:37,335: +PUB [/racecar/right_front_wheel_velocity_controller/command] /servo_commands http://ubuntu:41833/
[rosmaster.master][INFO] 2021-05-18 15:23:37,338: +PUB [/racecar/left_steering_hinge_position_controller/command] /servo_commands http://ubuntu:41833/
[rosmaster.master][INFO] 2021-05-18 15:23:37,339: +PUB [/racecar/right_steering_hinge_position_controller/command] /servo_commands http://ubuntu:41833/
[rosmaster.master][INFO] 2021-05-18 15:23:37,756: +PUB [/clock] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,756: +SERVICE [/gazebo/spawn_sdf_model] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,757: +SERVICE [/gazebo/spawn_urdf_model] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,758: +SERVICE [/gazebo/delete_model] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,758: +SERVICE [/gazebo/delete_light] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,759: +SERVICE [/gazebo/get_model_properties] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,760: +SERVICE [/gazebo/get_model_state] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,760: +SERVICE [/gazebo/get_world_properties] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,761: +SERVICE [/gazebo/get_joint_properties] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,761: +SERVICE [/gazebo/get_link_properties] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,762: +SERVICE [/gazebo/get_link_state] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,763: +SERVICE [/gazebo/get_light_properties] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,764: +SERVICE [/gazebo/set_light_properties] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,764: +SERVICE [/gazebo/get_physics_properties] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,765: +PUB [/gazebo/link_states] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,766: +PUB [/gazebo/model_states] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,766: +SERVICE [/gazebo/set_link_properties] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,767: +SERVICE [/gazebo/set_physics_properties] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,767: +SERVICE [/gazebo/set_model_state] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,768: +SERVICE [/gazebo/set_model_configuration] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,769: +SERVICE [/gazebo/set_joint_properties] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,769: +SERVICE [/gazebo/set_link_state] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,772: +SUB [/gazebo/set_link_state] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,775: +SUB [/gazebo/set_model_state] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,775: +SERVICE [/gazebo/pause_physics] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,776: +SERVICE [/gazebo/unpause_physics] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,777: +SERVICE [/gazebo/apply_body_wrench] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,777: +SERVICE [/gazebo/apply_joint_effort] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,778: +SERVICE [/gazebo/clear_joint_forces] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,779: +SERVICE [/gazebo/clear_body_wrenches] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,780: +SERVICE [/gazebo/reset_simulation] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,780: +SERVICE [/gazebo/reset_world] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,786: +SERVICE [/gazebo/set_parameters] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,786: +PUB [/gazebo/parameter_descriptions] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,787: +PUB [/gazebo/parameter_updates] /gazebo http://ubuntu:41721/
[rosmaster.master][INFO] 2021-05-18 15:23:37,796: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2021-05-18 15:23:37,797: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-18 15:23:37,797: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2021-05-18 15:23:37,798: publisherUpdate[/clock] -> http://ubuntu:43461/ ['http://ubuntu:41721/']
[rosmaster.master][INFO] 2021-05-18 15:23:37,798: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2021-05-18 15:23:37,799: publisherUpdate[/clock] -> http://ubuntu:43461/ ['http://ubuntu:41721/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:37,799: publisherUpdate[/clock] -> http://ubuntu:44361/ ['http://ubuntu:41721/']
[rosmaster.master][INFO] 2021-05-18 15:23:37,800: publisherUpdate[/clock] -> http://ubuntu:44361/ ['http://ubuntu:41721/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:37,800: publisherUpdate[/clock] -> http://ubuntu:37531/ ['http://ubuntu:41721/']
[rosmaster.master][INFO] 2021-05-18 15:23:37,801: publisherUpdate[/clock] -> http://ubuntu:37531/ ['http://ubuntu:41721/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:37,802: publisherUpdate[/clock] -> http://ubuntu:42163/ ['http://ubuntu:41721/']
[rosmaster.master][INFO] 2021-05-18 15:23:37,802: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2021-05-18 15:23:37,802: publisherUpdate[/clock] -> http://ubuntu:42163/ ['http://ubuntu:41721/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:37,803: publisherUpdate[/clock] -> http://ubuntu:45831/ ['http://ubuntu:41721/']
[rosmaster.master][INFO] 2021-05-18 15:23:37,803: publisherUpdate[/clock] -> http://ubuntu:45831/ ['http://ubuntu:41721/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:37,803: publisherUpdate[/clock] -> http://ubuntu:42147/ ['http://ubuntu:41721/']
[rosmaster.master][INFO] 2021-05-18 15:23:37,803: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2021-05-18 15:23:37,804: publisherUpdate[/clock] -> http://ubuntu:42147/ ['http://ubuntu:41721/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 15:23:37,804: publisherUpdate[/clock] -> http://ubuntu:41885/ ['http://ubuntu:41721/']
[rosmaster.master][INFO] 2021-05-18 15:23:37,805: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2021-05-18 15:23:37,806: publisherUpdate[/clock] -> http://ubuntu:41885/ ['http://ubuntu:41721/']: sec=0.00, result=[1, '', 0]
