[rosmaster.main][INFO] 2021-05-18 16:22:18,662: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-05-18 16:22:18,662: Starting ROS Master Node
[rosmaster.master][INFO] 2021-05-18 16:22:18,866: +PARAM [/move_base/global_costmap/obstacle_layer/laser_scan_sensor/topic] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 16:22:18,866: +PARAM [/racecar/right_rear_wheel_velocity_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 16:22:18,980: +PUB [/rosout] /robot_state_publisher http://ubuntu:46769/
[rosmaster.master][INFO] 2021-05-18 16:22:18,984: +SERVICE [/robot_state_publisher/get_loggers] /robot_state_publisher http://ubuntu:46769/
[rosmaster.master][INFO] 2021-05-18 16:22:18,992: +SERVICE [/robot_state_publisher/set_logger_level] /robot_state_publisher http://ubuntu:46769/
[rosmaster.master][INFO] 2021-05-18 16:22:19,021: +SUB [/clock] /robot_state_publisher http://ubuntu:46769/
[rosmaster.master][INFO] 2021-05-18 16:22:19,034: +PUB [/tf] /robot_state_publisher http://ubuntu:46769/
[rosmaster.master][INFO] 2021-05-18 16:22:19,034: +PUB [/rosout] /vesc/mux_chainer http://ubuntu:42433/
[rosmaster.master][INFO] 2021-05-18 16:22:19,035: +PUB [/tf_static] /robot_state_publisher http://ubuntu:46769/
[rosmaster.master][INFO] 2021-05-18 16:22:19,036: +SERVICE [/vesc/mux_chainer/get_loggers] /vesc/mux_chainer http://ubuntu:42433/
[rosmaster.master][INFO] 2021-05-18 16:22:19,040: +SERVICE [/vesc/mux_chainer/set_logger_level] /vesc/mux_chainer http://ubuntu:42433/
[rosmaster.master][INFO] 2021-05-18 16:22:19,043: +SUB [/clock] /vesc/mux_chainer http://ubuntu:42433/
[rosmaster.master][INFO] 2021-05-18 16:22:19,046: +SUB [/racecar/joint_states] /robot_state_publisher http://ubuntu:46769/
[rosmaster.master][INFO] 2021-05-18 16:22:19,057: +SUB [/vesc/high_level/ackermann_cmd_mux/output] /vesc/mux_chainer http://ubuntu:42433/
[rosmaster.master][INFO] 2021-05-18 16:22:19,066: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/']
[rosmaster.master][INFO] 2021-05-18 16:22:19,071: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 16:22:19,071: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/']
[rosmaster.master][INFO] 2021-05-18 16:22:19,076: +PUB [/rosout] /vesc/mux_topic_backward_compat_safety http://ubuntu:40597/
[rosmaster.master][INFO] 2021-05-18 16:22:19,080: +SERVICE [/vesc/mux_topic_backward_compat_safety/get_loggers] /vesc/mux_topic_backward_compat_safety http://ubuntu:40597/
[rosmaster.master][INFO] 2021-05-18 16:22:19,082: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 16:22:19,082: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/']
[rosmaster.master][INFO] 2021-05-18 16:22:19,083: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 16:22:19,084: +SERVICE [/vesc/mux_topic_backward_compat_safety/set_logger_level] /vesc/mux_topic_backward_compat_safety http://ubuntu:40597/
[rosmaster.master][INFO] 2021-05-18 16:22:19,093: +PUB [/rosout] /vesc/mux_topic_backward_compat_teleop http://ubuntu:46367/
[rosmaster.master][INFO] 2021-05-18 16:22:19,106: +SERVICE [/vesc/mux_topic_backward_compat_teleop/get_loggers] /vesc/mux_topic_backward_compat_teleop http://ubuntu:46367/
[rosmaster.master][INFO] 2021-05-18 16:22:19,108: +SERVICE [/vesc/mux_topic_backward_compat_teleop/set_logger_level] /vesc/mux_topic_backward_compat_teleop http://ubuntu:46367/
[rosmaster.master][INFO] 2021-05-18 16:22:19,119: +PUB [/rosout] /vesc/mux_topic_backward_compat_navigation http://ubuntu:34411/
[rosmaster.master][INFO] 2021-05-18 16:22:19,123: +SUB [/clock] /vesc/mux_topic_backward_compat_safety http://ubuntu:40597/
[rosmaster.master][INFO] 2021-05-18 16:22:19,126: +SERVICE [/vesc/mux_topic_backward_compat_navigation/get_loggers] /vesc/mux_topic_backward_compat_navigation http://ubuntu:34411/
[rosmaster.master][INFO] 2021-05-18 16:22:19,132: +SERVICE [/vesc/mux_topic_backward_compat_navigation/set_logger_level] /vesc/mux_topic_backward_compat_navigation http://ubuntu:34411/
[rosmaster.master][INFO] 2021-05-18 16:22:19,143: +SUB [/clock] /vesc/mux_topic_backward_compat_teleop http://ubuntu:46367/
[rosmaster.master][INFO] 2021-05-18 16:22:19,165: +SUB [/vesc/ackermann_cmd_mux/input/safety] /vesc/mux_topic_backward_compat_safety http://ubuntu:40597/
[rosmaster.master][INFO] 2021-05-18 16:22:19,166: +SUB [/clock] /vesc/mux_topic_backward_compat_navigation http://ubuntu:34411/
[rosmaster.master][INFO] 2021-05-18 16:22:19,176: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/']
[rosmaster.master][INFO] 2021-05-18 16:22:19,184: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 16:22:19,184: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/', 'http://ubuntu:34411/']
[rosmaster.master][INFO] 2021-05-18 16:22:19,185: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/', 'http://ubuntu:34411/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 16:22:19,186: +SUB [/vesc/ackermann_cmd_mux/input/teleop] /vesc/mux_topic_backward_compat_teleop http://ubuntu:46367/
[rosmaster.master][INFO] 2021-05-18 16:22:19,208: +SUB [/vesc/ackermann_cmd_mux/input/navigation] /vesc/mux_topic_backward_compat_navigation http://ubuntu:34411/
[rosmaster.master][INFO] 2021-05-18 16:22:19,223: +PUB [/rosout] /vesc/high_level/ackermann_cmd_mux http://ubuntu:44937/
[rosmaster.master][INFO] 2021-05-18 16:22:19,228: +SERVICE [/vesc/high_level/ackermann_cmd_mux/get_loggers] /vesc/high_level/ackermann_cmd_mux http://ubuntu:44937/
[rosmaster.master][INFO] 2021-05-18 16:22:19,232: +SERVICE [/vesc/high_level/ackermann_cmd_mux/set_logger_level] /vesc/high_level/ackermann_cmd_mux http://ubuntu:44937/
[rosmaster.master][INFO] 2021-05-18 16:22:19,283: +PUB [/rosout] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,286: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/', 'http://ubuntu:34411/', 'http://ubuntu:44937/']
[rosmaster.master][INFO] 2021-05-18 16:22:19,287: +PUB [/rosout] /better_odom http://ubuntu:33705/
[rosmaster.master][INFO] 2021-05-18 16:22:19,295: +PUB [/rosout] /vesc/low_level/ackermann_cmd_mux http://ubuntu:33301/
[rosmaster.master][INFO] 2021-05-18 16:22:19,296: +SERVICE [/better_odom/get_loggers] /better_odom http://ubuntu:33705/
[rosmaster.master][INFO] 2021-05-18 16:22:19,296: +SERVICE [/better_odom/set_logger_level] /better_odom http://ubuntu:33705/
[rosmaster.master][INFO] 2021-05-18 16:22:19,302: +SERVICE [/vesc/low_level/ackermann_cmd_mux/get_loggers] /vesc/low_level/ackermann_cmd_mux http://ubuntu:33301/
[rosmaster.master][INFO] 2021-05-18 16:22:19,302: +SERVICE [/vesc/low_level/ackermann_cmd_mux/set_logger_level] /vesc/low_level/ackermann_cmd_mux http://ubuntu:33301/
[rosmaster.master][INFO] 2021-05-18 16:22:19,304: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/', 'http://ubuntu:34411/', 'http://ubuntu:44937/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 16:22:19,304: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/', 'http://ubuntu:34411/', 'http://ubuntu:44937/', 'http://ubuntu:43199/']
[rosmaster.master][INFO] 2021-05-18 16:22:19,306: +SERVICE [/vesc/high_level/ackermann_cmd_mux_nodelet_manager/get_loggers] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,307: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/', 'http://ubuntu:34411/', 'http://ubuntu:44937/', 'http://ubuntu:43199/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 16:22:19,308: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/', 'http://ubuntu:34411/', 'http://ubuntu:44937/', 'http://ubuntu:43199/', 'http://ubuntu:33705/']
[rosmaster.master][INFO] 2021-05-18 16:22:19,320: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/', 'http://ubuntu:34411/', 'http://ubuntu:44937/', 'http://ubuntu:43199/', 'http://ubuntu:33705/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 16:22:19,320: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/', 'http://ubuntu:34411/', 'http://ubuntu:44937/', 'http://ubuntu:43199/', 'http://ubuntu:33705/', 'http://ubuntu:33301/']
[rosmaster.master][INFO] 2021-05-18 16:22:19,323: +SUB [/clock] /vesc/high_level/ackermann_cmd_mux http://ubuntu:44937/
[rosmaster.master][INFO] 2021-05-18 16:22:19,327: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/', 'http://ubuntu:34411/', 'http://ubuntu:44937/', 'http://ubuntu:43199/', 'http://ubuntu:33705/', 'http://ubuntu:33301/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 16:22:19,329: +SERVICE [/vesc/high_level/ackermann_cmd_mux_nodelet_manager/set_logger_level] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,335: +CACHEDPARAM [/rosout_disable_topics_generation] by /vesc/high_level/ackermann_cmd_mux
[rosmaster.master][INFO] 2021-05-18 16:22:19,344: +PUB [/rosout] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:36019/
[rosmaster.master][INFO] 2021-05-18 16:22:19,350: +SERVICE [/vesc/low_level/ackermann_cmd_mux_nodelet_manager/get_loggers] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:36019/
[rosmaster.master][INFO] 2021-05-18 16:22:19,351: +SERVICE [/vesc/low_level/ackermann_cmd_mux_nodelet_manager/set_logger_level] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:36019/
[rosmaster.master][INFO] 2021-05-18 16:22:19,360: +SUB [/clock] /vesc/low_level/ackermann_cmd_mux http://ubuntu:33301/
[rosmaster.master][INFO] 2021-05-18 16:22:19,361: +SUB [/clock] /better_odom http://ubuntu:33705/
[rosmaster.master][INFO] 2021-05-18 16:22:19,361: +CACHEDPARAM [/rosout_disable_topics_generation] by /vesc/low_level/ackermann_cmd_mux
[rosmaster.master][INFO] 2021-05-18 16:22:19,391: +PARAM [/vesc/low_level/ackermann_cmd_mux] by /vesc/low_level/ackermann_cmd_mux
[rosmaster.master][INFO] 2021-05-18 16:22:19,392: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/', 'http://ubuntu:34411/', 'http://ubuntu:44937/', 'http://ubuntu:43199/', 'http://ubuntu:33705/', 'http://ubuntu:33301/', 'http://ubuntu:36019/']
[rosmaster.master][INFO] 2021-05-18 16:22:19,400: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/', 'http://ubuntu:34411/', 'http://ubuntu:44937/', 'http://ubuntu:43199/', 'http://ubuntu:33705/', 'http://ubuntu:33301/', 'http://ubuntu:36019/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 16:22:19,401: +PARAM [/vesc/high_level/ackermann_cmd_mux] by /vesc/high_level/ackermann_cmd_mux
[rosmaster.master][INFO] 2021-05-18 16:22:19,388: +SUB [/clock] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,408: +SUB [/clock] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:36019/
[rosmaster.master][INFO] 2021-05-18 16:22:19,410: +CACHEDPARAM [/rosout_disable_topics_generation] by /vesc/low_level/ackermann_cmd_mux_nodelet_manager
[rosmaster.master][INFO] 2021-05-18 16:22:19,412: +CACHEDPARAM [/rosout_disable_topics_generation] by /vesc/high_level/ackermann_cmd_mux_nodelet_manager
[rosmaster.master][INFO] 2021-05-18 16:22:19,419: +PUB [/rosout] /map_server http://ubuntu:33311/
[rosmaster.master][INFO] 2021-05-18 16:22:19,421: +SUB [/vesc/odom] /better_odom http://ubuntu:33705/
[rosmaster.master][INFO] 2021-05-18 16:22:19,425: +SERVICE [/vesc/high_level/ackermann_cmd_mux_nodelet_manager/load_nodelet] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,428: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/', 'http://ubuntu:34411/', 'http://ubuntu:44937/', 'http://ubuntu:43199/', 'http://ubuntu:33705/', 'http://ubuntu:33301/', 'http://ubuntu:36019/', 'http://ubuntu:33311/']
[rosmaster.master][INFO] 2021-05-18 16:22:19,430: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/', 'http://ubuntu:34411/', 'http://ubuntu:44937/', 'http://ubuntu:43199/', 'http://ubuntu:33705/', 'http://ubuntu:33301/', 'http://ubuntu:36019/', 'http://ubuntu:33311/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 16:22:19,430: +SERVICE [/vesc/low_level/ackermann_cmd_mux_nodelet_manager/load_nodelet] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:36019/
[rosmaster.master][INFO] 2021-05-18 16:22:19,433: +SERVICE [/vesc/high_level/ackermann_cmd_mux_nodelet_manager/unload_nodelet] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,436: +SERVICE [/map_server/get_loggers] /map_server http://ubuntu:33311/
[rosmaster.master][INFO] 2021-05-18 16:22:19,436: +SERVICE [/map_server/set_logger_level] /map_server http://ubuntu:33311/
[rosmaster.master][INFO] 2021-05-18 16:22:19,438: +SERVICE [/vesc/low_level/ackermann_cmd_mux_nodelet_manager/unload_nodelet] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:36019/
[rosmaster.master][INFO] 2021-05-18 16:22:19,441: +SERVICE [/vesc/high_level/ackermann_cmd_mux_nodelet_manager/list] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,445: +SERVICE [/vesc/low_level/ackermann_cmd_mux_nodelet_manager/list] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:36019/
[rosmaster.master][INFO] 2021-05-18 16:22:19,451: +SERVICE [/vesc/high_level/ackermann_cmd_mux/set_parameters] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,457: +SERVICE [/vesc/low_level/ackermann_cmd_mux/set_parameters] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:36019/
[rosmaster.master][INFO] 2021-05-18 16:22:19,458: +PUB [/vesc/low_level/ackermann_cmd_mux/parameter_descriptions] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:36019/
[rosmaster.master][INFO] 2021-05-18 16:22:19,464: +PUB [/vesc/high_level/ackermann_cmd_mux/parameter_descriptions] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,473: +PUB [/vesc/low_level/ackermann_cmd_mux/parameter_updates] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:36019/
[rosmaster.master][INFO] 2021-05-18 16:22:19,474: +PUB [/vesc/high_level/ackermann_cmd_mux/parameter_updates] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,476: +PARAM [/vesc/low_level/ackermann_cmd_mux/yaml_cfg_file] by /vesc/low_level/ackermann_cmd_mux_nodelet_manager
[rosmaster.master][INFO] 2021-05-18 16:22:19,478: +PARAM [/vesc/high_level/ackermann_cmd_mux/yaml_cfg_file] by /vesc/high_level/ackermann_cmd_mux_nodelet_manager
[rosmaster.master][INFO] 2021-05-18 16:22:19,480: +SUB [/clock] /map_server http://ubuntu:33311/
[rosmaster.master][INFO] 2021-05-18 16:22:19,488: +PUB [/vesc/high_level/ackermann_cmd_mux/output] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,488: +PUB [/vesc/low_level/ackermann_cmd_mux/output] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:36019/
[rosmaster.master][INFO] 2021-05-18 16:22:19,492: +CACHEDPARAM [/rosout_disable_topics_generation] by /map_server
[rosmaster.master][INFO] 2021-05-18 16:22:19,493: publisherUpdate[/vesc/high_level/ackermann_cmd_mux/output] -> http://ubuntu:42433/ ['http://ubuntu:43199/']
[rosmaster.master][INFO] 2021-05-18 16:22:19,495: publisherUpdate[/vesc/high_level/ackermann_cmd_mux/output] -> http://ubuntu:42433/ ['http://ubuntu:43199/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 16:22:19,505: +SUB [/vesc/high_level/ackermann_cmd_mux/input/nav_0] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,508: +SUB [/vesc/low_level/ackermann_cmd_mux/input/teleop] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:36019/
[rosmaster.master][INFO] 2021-05-18 16:22:19,512: +SUB [/vesc/high_level/ackermann_cmd_mux/input/nav_1] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,526: +SUB [/vesc/high_level/ackermann_cmd_mux/input/nav_2] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,529: +SUB [/vesc/low_level/ackermann_cmd_mux/input/safety] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:36019/
[rosmaster.master][INFO] 2021-05-18 16:22:19,532: +CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.master][INFO] 2021-05-18 16:22:19,542: +SUB [/vesc/high_level/ackermann_cmd_mux/input/nav_3] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,548: +SUB [/vesc/low_level/ackermann_cmd_mux/input/navigation] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:36019/
[rosmaster.master][INFO] 2021-05-18 16:22:19,554: +PARAM [/vesc/low_level/ackermann_cmd_mux/yaml_cfg_file] by /vesc/low_level/ackermann_cmd_mux_nodelet_manager
[rosmaster.master][INFO] 2021-05-18 16:22:19,554: +SUB [/vesc/high_level/ackermann_cmd_mux/input/default] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,555: +PUB [/vesc/low_level/ackermann_cmd_mux/active] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:36019/
[rosmaster.master][INFO] 2021-05-18 16:22:19,557: +PARAM [/vesc/high_level/ackermann_cmd_mux/yaml_cfg_file] by /vesc/high_level/ackermann_cmd_mux_nodelet_manager
[rosmaster.master][INFO] 2021-05-18 16:22:19,560: +PUB [/vesc/high_level/ackermann_cmd_mux/active] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,564: +PUB [/vesc/low_level/ackermann_cmd_mux_nodelet_manager/bond] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:36019/
[rosmaster.master][INFO] 2021-05-18 16:22:19,567: +PUB [/vesc/high_level/ackermann_cmd_mux_nodelet_manager/bond] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,580: +SUB [/vesc/low_level/ackermann_cmd_mux_nodelet_manager/bond] /vesc/low_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:36019/
[rosmaster.master][INFO] 2021-05-18 16:22:19,581: +SUB [/vesc/high_level/ackermann_cmd_mux_nodelet_manager/bond] /vesc/high_level/ackermann_cmd_mux_nodelet_manager http://ubuntu:43199/
[rosmaster.master][INFO] 2021-05-18 16:22:19,632: +PUB [/vesc/high_level/ackermann_cmd_mux_nodelet_manager/bond] /vesc/high_level/ackermann_cmd_mux http://ubuntu:44937/
[rosmaster.master][INFO] 2021-05-18 16:22:19,633: +PUB [/vesc/low_level/ackermann_cmd_mux_nodelet_manager/bond] /vesc/low_level/ackermann_cmd_mux http://ubuntu:33301/
[rosmaster.master][INFO] 2021-05-18 16:22:19,638: +SUB [/vesc/high_level/ackermann_cmd_mux_nodelet_manager/bond] /vesc/high_level/ackermann_cmd_mux http://ubuntu:44937/
[rosmaster.master][INFO] 2021-05-18 16:22:19,643: +SUB [/vesc/low_level/ackermann_cmd_mux_nodelet_manager/bond] /vesc/low_level/ackermann_cmd_mux http://ubuntu:33301/
[rosmaster.master][INFO] 2021-05-18 16:22:19,704: publisherUpdate[/vesc/high_level/ackermann_cmd_mux_nodelet_manager/bond] -> http://ubuntu:43199/ ['http://ubuntu:43199/', 'http://ubuntu:44937/']
[rosmaster.master][INFO] 2021-05-18 16:22:19,704: publisherUpdate[/vesc/low_level/ackermann_cmd_mux_nodelet_manager/bond] -> http://ubuntu:36019/ ['http://ubuntu:36019/', 'http://ubuntu:33301/']
[rosmaster.master][INFO] 2021-05-18 16:22:19,707: publisherUpdate[/vesc/high_level/ackermann_cmd_mux_nodelet_manager/bond] -> http://ubuntu:43199/ ['http://ubuntu:43199/', 'http://ubuntu:44937/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 16:22:19,707: publisherUpdate[/vesc/low_level/ackermann_cmd_mux_nodelet_manager/bond] -> http://ubuntu:36019/ ['http://ubuntu:36019/', 'http://ubuntu:33301/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 16:22:19,776: +PUB [/rosout] /racecar/controller_manager http://ubuntu:40357/
[rosmaster.master][INFO] 2021-05-18 16:22:19,778: +SUB [/clock] /racecar/controller_manager http://ubuntu:40357/
[rosmaster.master][INFO] 2021-05-18 16:22:19,785: +SERVICE [/racecar/controller_manager/get_loggers] /racecar/controller_manager http://ubuntu:40357/
[rosmaster.master][INFO] 2021-05-18 16:22:19,786: +SERVICE [/racecar/controller_manager/set_logger_level] /racecar/controller_manager http://ubuntu:40357/
[rosmaster.master][INFO] 2021-05-18 16:22:19,787: +CACHEDPARAM [/rosout_disable_topics_generation] by /racecar/controller_manager
[rosmaster.master][INFO] 2021-05-18 16:22:19,807: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/', 'http://ubuntu:34411/', 'http://ubuntu:44937/', 'http://ubuntu:43199/', 'http://ubuntu:33705/', 'http://ubuntu:33301/', 'http://ubuntu:36019/', 'http://ubuntu:33311/', 'http://ubuntu:40357/']
[rosmaster.master][INFO] 2021-05-18 16:22:19,808: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/', 'http://ubuntu:34411/', 'http://ubuntu:44937/', 'http://ubuntu:43199/', 'http://ubuntu:33705/', 'http://ubuntu:33301/', 'http://ubuntu:36019/', 'http://ubuntu:33311/', 'http://ubuntu:40357/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-18 16:22:19,812: +PUB [/rosout] /servo_commands http://ubuntu:36611/
[rosmaster.master][INFO] 2021-05-18 16:22:19,821: +SUB [/clock] /servo_commands http://ubuntu:36611/
[rosmaster.master][INFO] 2021-05-18 16:22:19,825: +SERVICE [/servo_commands/get_loggers] /servo_commands http://ubuntu:36611/
[rosmaster.master][INFO] 2021-05-18 16:22:19,828: +SERVICE [/servo_commands/set_logger_level] /servo_commands http://ubuntu:36611/
[rosmaster.master][INFO] 2021-05-18 16:22:19,836: +SUB [/vesc/low_level/ackermann_cmd_mux/output] /servo_commands http://ubuntu:36611/
[rosmaster.master][INFO] 2021-05-18 16:22:19,843: publisherUpdate[/rosout] -> http://ubuntu:37483/ ['http://ubuntu:46769/', 'http://ubuntu:42433/', 'http://ubuntu:40597/', 'http://ubuntu:46367/', 'http://ubuntu:34411/', 'http://ubuntu:44937/', 'http://ubuntu:43199/', 'http://ubuntu:33705/', 'http://ubuntu:33301/', 'http://ubuntu:36019/', 'http://ubuntu:33311/', 'http://ubuntu:40357/', 'http://ubuntu:36611/']
